Year,Age,Female,Male,Total
1983,47,1164687.6,1105121.33,2269808.93
1983,48,1078887.71,1029409.13,2108296.84
1983,49,1118229.33,1064491.27,2182720.6
1983,50,1140147.72,1060185.51,2200333.23
1983,51,1137162.98,1060698.88,2197861.86
1983,52,1160995.26,1083837.83,2244833.09
1983,53,1180992.54,1107611.62,2288604.16
1983,54,1223918.69,1128295.32,2352214.01
1983,55,1210778.49,1096508.27,2307286.76
1983,56,1202015.82,1078857.45,2280873.27
1983,57,1235800.48,1102844.63,2338645.11
1983,58,1197524.89,1060465.87,2257990.76
1983,59,1211610.49,1063347.88,2274958.37
1983,60,1210539.35,1056193.59,2266732.94
1983,61,1187276,1041328.97,2228604.97
1983,62,1115463.25,969676.02,2085139.27
1983,63,1079841.18,935713.66,2015554.84
1983,64,1089995.64,925217.88,2015213.52
1983,65,1073417.52,895419.25,1968836.77
1983,66,1020753.23,836696.48,1857449.71
1983,67,1002556.98,806894.17,1809451.15
1983,68,967394.7,761797.11,1729191.81
1983,69,964566.23,735784.19,1700350.42
1983,70,913602.08,689905.35,1603507.43
1983,71,879023.69,650094.14,1529117.83
1983,72,837045.48,606389.42,1443434.9
1983,73,789288.23,556323.7,1345611.93
1983,74,768779.61,525300.17,1294079.78
1983,75,722120.66,482468.95,1204589.61
1983,76,677688.49,436738.42,1114426.91
1983,77,637381.29,396056.22,1033437.51
1983,78,590893.9,356139.37,947033.27
1983,79,547473.48,320378.05,867851.53
1983,80,496939.52,277981.79,774921.31
1983,81,430960.32,232407.68,663368
1983,82,441824.32,224043.5,665867.82
1983,83,348086.58,174165.35,522251.93
1983,84,335381.92,157599.39,492981.31
1983,85,288518.06,132943.46,421461.52
1983,86,265634.51,117744.78,383379.29
1983,87,232580.03,99279.41,331859.44
1983,88,196511.13,81264.85,277775.98
1983,89,165009.35,65788.71,230798.06
1983,90,139819.83,53637.27,193457.1
1983,91,108865.08,39727.02,148592.1
1983,92,88573.35,31161.9,119735.25
1983,93,69451.06,23953.31,93404.37
1983,94,52856.33,17596.88,70453.21
1983,95,36248.98,11755.47,48004.45
1983,96,26699.84,8217.24,34917.08
1983,97,18886.34,5703.7,24590.04
1983,98,13186.88,3860.21,17047.09
1983,99,8735.25,2436.55,11171.8
1983,100,5781.26,1581.59,7362.85
1983,101,3726.05,962.48,4688.53
1983,102,2324.16,635.77,2959.93
1983,103,1305.99,381.71,1687.7
1983,104,770.67,210.5,981.17
1983,105,475.79,136.85,612.64
1983,106,301.56,92.4,393.96
1983,107,213.25,51.96,265.21
1983,108,122.17,38.07,160.24
1983,109,78.29,30.5,108.79
1983,110+,164.1,90.85,254.95
1984,0,1762780.79,1847655.85,3610436.64
1984,1,1726467.37,1810442.79,3536910.16
1984,2,1716714.95,1795840.16,3512555.11
1984,3,1712776.38,1790140.82,3502917.2
1984,4,1690364.55,1767913.12,3458277.67
1984,5,1635420.39,1711243.67,3346664.06
1984,6,1604573.3,1682067.47,3286640.77
1984,7,1584432.88,1661939.33,3246372.21
1984,8,1508592.82,1584592.22,3093185.04
1984,9,1572099.67,1651016.2,3223115.87
1984,10,1593482.9,1675318.42,3268801.32
1984,11,1642374.23,1718940.32,3361314.55
1984,12,1759351.58,1841762.29,3601113.87
1984,13,1829138.69,1913809,3742947.69
1984,14,1800383.25,1884266.88,3684650.13
1984,15,1779590.04,1859078.93,3638668.97
1984,16,1783934.33,1864317.38,3648251.71
1984,17,1834788.26,1926523.63,3761311.89
1984,18,1902863.55,1964815.01,3867678.56
1984,19,2099535.33,2143223.07,4242758.4
1984,20,2137666.2,2179554.84,4317221.04
1984,21,2129179.66,2162877.04,4292056.7
1984,22,2139867.69,2168155.98,4308023.67
1984,23,2147774.64,2161760.05,4309534.69
1984,24,2169826.56,2184029.38,4353855.94
1984,25,2181236.84,2191268.68,4372505.52
1984,26,2171998.28,2176390.2,4348388.48
1984,27,2152203.47,2149694.16,4301897.63
1984,28,2010690.86,2000885.18,4011576.04
1984,29,2135592.96,2130114.56,4265707.52
1984,30,2066358.19,2045602.85,4111961.04
1984,31,1971009.03,1941971.2,3912980.23
1984,32,1934911.7,1901441.15,3836352.85
1984,33,1867682.66,1821620.59,3689303.25
1984,34,1883057.12,1852058.2,3735115.32
1984,35,1858600.49,1814624,3673224.49
1984,36,1891699.26,1836611.75,3728311.01
1984,37,1707840.47,1650292.67,3358133.14
1984,38,1403332.25,1352374.33,2755706.58
1984,39,1511338.32,1466536.22,2977874.54
1984,40,1546651.58,1492616.54,3039268.12
1984,41,1448629.11,1397052.95,2845682.06
1984,42,1322692.73,1275616.9,2598309.63
1984,43,1260906.43,1206897.69,2467804.12
1984,44,1244553.07,1197945.88,2442498.95
1984,45,1208234.18,1158397.88,2366632.06
1984,46,1180776.12,1125822.78,2306598.9
1984,47,1166403.58,1107836.06,2274239.64
1984,48,1095643.32,1044236.63,2139879.95
1984,49,1139072.12,1088730,2227802.12
1984,50,1119662.53,1048617.18,2168279.71
1984,51,1099406.06,1029228.88,2128634.94
1984,52,1134375.92,1054368.47,2188744.39
1984,53,1166631.1,1092001.18,2258632.28
1984,54,1198508.63,1112535.42,2311044.05
1984,55,1193610.1,1089708.74,2283318.84
1984,56,1204507.5,1089629.03,2294136.53
1984,57,1218402.72,1089215.89,2307618.61
1984,58,1176601.91,1041574.48,2218176.39
1984,59,1224540.53,1076308.71,2300849.24
1984,60,1204776.15,1046593.39,2251369.54
1984,61,1179903.52,1028691.09,2208594.61
1984,62,1149913.21,999361.42,2149274.63
1984,63,1113927.13,970894.67,2084821.8
1984,64,1099560.45,935361.79,2034922.24
1984,65,1078737.15,902877.3,1981614.45
1984,66,1042811.22,858668.7,1901479.92
1984,67,1016800.46,820640.93,1837441.39
1984,68,969229.84,765399.26,1734629.1
1984,69,972560.7,742961.99,1715522.69
1984,70,926466.68,698952.95,1625419.63
1984,71,894892.3,661981.94,1556874.24
1984,72,850859.87,616616.1,1467475.97
1984,73,805730.32,569414.17,1375144.49
1984,74,786350.03,538352.59,1324702.62
1984,75,739922.61,495145.28,1235067.89
1984,76,693675.31,447659.51,1141334.82
1984,77,654510.14,407152.68,1061662.82
1984,78,607119.05,366538.12,973657.17
1984,79,564428.47,329626.79,894055.26
1984,80,506166.48,283289.9,789456.38
1984,81,469112.11,252025.87,721137.98
1984,82,403037.89,208194.69,611232.58
1984,83,410354.23,199419.65,609773.88
1984,84,320001.3,152733.24,472734.54
1984,85,306794.25,137482,444276.25
1984,86,260782.96,114476.85,375259.81
1984,87,237633.5,100050.48,337683.98
1984,88,205914.75,83377.41,289292.16
1984,89,171846.5,67395.66,239242.16
1984,90,142044.2,53501.52,195545.72
1984,91,118832.84,43111.06,161943.9
1984,92,90943.67,31449.67,122393.34
1984,93,72409.6,24112.88,96522.48
1984,94,55871.5,18204.97,74076.47
1984,95,41805.45,13128.52,54933.97
1984,96,27976.66,8621.53,36598.19
1984,97,20104.18,5807.62,25911.8
1984,98,13885,3935.86,17820.86
1984,99,9556.67,2592.39,12149.06
1984,100,6240.31,1635.96,7876.27
1984,101,4016.67,1064.38,5081.05
1984,102,2529.68,644.26,3173.94
1984,103,1534.88,421.2,1956.08
1984,104,842.55,247.75,1090.3
1984,105,509.68,124.64,634.32
1984,106,321.13,87.57,408.7
1984,107,206.25,65.4,271.65
1984,108,148.63,29.58,178.21
1984,109,73.85,25.67,99.52
1984,110+,149.43,81.75,231.18
1985,0,1770423.82,1854993.4,3625417.22
1985,1,1713303.7,1796761.89,3510065.59
1985,2,1730799.69,1812208.73,3543008.42
1985,3,1733703.97,1813027.41,3546731.38
1985,4,1731500.28,1811741.09,3543241.37
1985,5,1690080.33,1767576.13,3457656.46
1985,6,1635667.24,1712340.32,3348007.56
1985,7,1622579.34,1702094.93,3324674.27
1985,8,1527212.35,1603982.02,3131194.37
1985,9,1580376.22,1659929.98,3240306.2
1985,10,1590666.1,1676901.12,3267567.22
1985,11,1575104.27,1651365.33,3226469.6
1985,12,1639983.18,1714960.58,3354943.76
1985,13,1772331.85,1854072.58,3626404.43
1985,14,1836123.19,1926766.58,3762889.77
1985,15,1815411.08,1899843.71,3715254.79
1985,16,1780969.27,1865864.09,3646833.36
1985,17,1795004.72,1887660.82,3682665.54
1985,18,1829593.99,1892828.05,3722422.04
1985,19,2009541.23,2051938.92,4061480.15
1985,20,2086709.38,2133339.31,4220048.69
1985,21,2101609.3,2146349.66,4247958.96
1985,22,2102633.76,2137937.7,4240571.46
1985,23,2140350.8,2162091.13,4302441.93
1985,24,2182610.32,2202999.95,4385610.27
1985,25,2174305.19,2187267.86,4361573.05
1985,26,2173911.98,2179386.56,4353298.54
1985,27,2191220.68,2195759.82,4386980.5
1985,28,2058252.79,2053235.58,4111488.37
1985,29,2175978.71,2175835.77,4351814.48
1985,30,2113196.18,2097745.52,4210941.7
1985,31,2022020.73,1993807.31,4015828.04
1985,32,1979602.7,1950899.35,3930502.05
1985,33,1921999.25,1878351.39,3800350.64
1985,34,1917659.92,1889657.09,3807317.01
1985,35,1866329.24,1825714.4,3692043.64
1985,36,1832350.09,1779671.24,3612021.33
1985,37,1904880.33,1845811.38,3750691.71
1985,38,1642113.47,1585529.04,3227642.51
1985,39,1497962.07,1456135.32,2954097.39
1985,40,1500313.72,1447819.46,2948133.18
1985,41,1500192.1,1446625.3,2946817.4
1985,42,1451555.46,1403737.76,2855293.22
1985,43,1327085.29,1271941.92,2599027.21
1985,44,1279317.51,1233515.92,2512833.43
1985,45,1223665.61,1174873.77,2398539.38
1985,46,1210773.21,1156917.04,2367690.25
1985,47,1193516.54,1136674.3,2330190.84
1985,48,1098812.34,1046895.11,2145707.45
1985,49,1163258.78,1112065.07,2275323.85
1985,50,1136232.71,1069708.99,2205941.7
1985,51,1080043.77,1016624.97,2096668.74
1985,52,1096199.98,1022539.81,2118739.79
1985,53,1140400.13,1061455.18,2201855.31
1985,54,1183707.31,1098100.1,2281807.41
1985,55,1168358.65,1074122.48,2242481.13
1985,56,1190659.69,1085333.35,2275993.04
1985,57,1219425.08,1098996.38,2318421.46
1985,58,1156174.99,1025857.82,2182032.81
1985,59,1208150.19,1062849.53,2270999.72
1985,60,1215389.02,1054427.15,2269816.17
1985,61,1172931.67,1019320.52,2192252.19
1985,62,1147447.74,991310.71,2138758.45
1985,63,1148314.66,1000526.62,2148841.28
1985,64,1134794,970227.67,2105021.67
1985,65,1085133.76,909538.83,1994672.59
1985,66,1049400.43,867529.69,1916930.12
1985,67,1040174.1,844135.92,1884310.02
1985,68,981054.98,776581.81,1757636.79
1985,69,976334.15,749088.29,1725422.44
1985,70,934378.01,705651.92,1640029.93
1985,71,906997.38,670984.23,1577981.61
1985,72,862510.06,624958.27,1487468.33
1985,73,821332.43,582162.76,1403495.19
1985,74,803385.65,551609.73,1354995.38
1985,75,757708.62,508620.14,1266328.76
1985,76,708896.89,459027.13,1167924.02
1985,77,670548.31,417677.15,1088225.46
1985,78,622966.37,376629.03,999595.4
1985,79,581453.67,339097.16,920550.83
1985,80,519767.94,290888.65,810656.59
1985,81,477612.43,256898.28,734510.71
1985,82,440322.93,226771.71,667094.64
1985,83,374223.23,185059.57,559282.8
1985,84,378637.93,176073.08,554711.01
1985,85,291759.19,132876.57,424635.76
1985,86,278023.46,118647.47,396670.93
1985,87,233173.2,97302.39,330475.59
1985,88,210548.74,84073.35,294622.09
1985,89,180297.72,69204.83,249502.55
1985,90,148137.63,54988.76,203126.39
1985,91,120619.01,42880.75,163499.76
1985,92,99615.94,34046.07,133662.01
1985,93,74545.02,24266.08,98811.1
1985,94,58403.2,18260.66,76663.86
1985,95,44137.53,13484.07,57621.6
1985,96,32417.23,9484.72,41901.95
1985,97,21155.4,6097.94,27253.34
1985,98,14844.96,4015.45,18860.41
1985,99,10019.6,2658.84,12678.44
1985,100,6772.73,1729.08,8501.81
1985,101,4341.95,1062.11,5404.06
1985,102,2713.19,675.86,3389.05
1985,103,1697.73,415.1,2112.83
1985,104,994.67,287.1,1281.77
1985,105,527.89,174.15,702.04
1985,106,321.68,70.6,392.28
1985,107,193.92,58.42,252.34
1985,108,129.96,43.22,173.18
1985,109,101.61,18.07,119.68
1985,110+,150.92,66.83,217.75
1986,0,1801361.1,1887764.05,3689125.15
1986,1,1724785.93,1807620.01,3532405.94
1986,2,1718762.97,1800734,3519496.97
1986,3,1745504.42,1826752.24,3572256.66
1986,4,1753452.87,1835489,3588941.87
1986,5,1731178.91,1811875.87,3543054.78
1986,6,1690190.6,1768170.61,3458361.21
1986,7,1651869.26,1730136.74,3382006
1986,8,1563146.3,1641931.19,3205077.49
1986,9,1606181.13,1687540.78,3293721.91
1986,10,1596428.92,1682985.32,3279414.24
1986,11,1571610.87,1651622.58,3223233.45
1986,12,1573503.49,1647678.37,3221181.86
1986,13,1652700.68,1727111.86,3379812.54
1986,14,1779340.92,1867092.68,3646433.6
1986,15,1851322.32,1943084.28,3794406.6
1986,16,1817290.22,1908526.25,3725816.47
1986,17,1796532.19,1893612.21,3690144.4
1986,18,1790226.12,1855751.33,3645977.45
1986,19,1934668.91,1979009.56,3913678.47
1986,20,1996504.1,2044387.04,4040891.14
1986,21,2051920.24,2103678.65,4155598.89
1986,22,2071530.52,2117867.27,4189397.79
1986,23,2101601.5,2131899.11,4233500.61
1986,24,2178011.87,2206218.63,4384230.5
1986,25,2183975.15,2203249.27,4387224.42
1986,26,2169167.04,2176403.76,4345570.8
1986,27,2192276.74,2199603.75,4391880.49
1986,28,2093051.29,2094185.88,4187237.17
1986,29,2233007.38,2237423.28,4470430.66
1986,30,2149096.71,2138127.68,4287224.39
1986,31,2067386.11,2044633.46,4112019.57
1986,32,2030236.52,2002145.04,4032381.56
1986,33,1968614.43,1928352.59,3896967.02
1986,34,1974162.98,1949892.49,3924055.47
1986,35,1902126.08,1864734.78,3766860.86
1986,36,1838558.97,1789595.46,3628154.43
1986,37,1846834.6,1791544.94,3638379.54
1986,38,1824909.22,1766537.16,3591446.38
1986,39,1764438.38,1719426.94,3483865.32
1986,40,1483712.33,1435728.93,2919441.26
1986,41,1458392.14,1406149.55,2864541.69
1986,42,1502324.08,1453845.96,2956170.04
1986,43,1453325.22,1396432.81,2849758.03
1986,44,1349018.86,1304173.56,2653192.42
1986,45,1258794.47,1210154.73,2468949.2
1986,46,1220106.88,1167680.97,2387787.85
1986,47,1223927.92,1167462.19,2391390.11
1986,48,1125859.11,1073966.92,2199826.03
1986,49,1172327.55,1121787.03,2294114.58
1986,50,1155512.75,1089194.03,2244706.78
1986,51,1096021.36,1035310.61,2131331.97
1986,52,1076061.23,1009194.52,2085255.75
1986,53,1102444.87,1028364.64,2130809.51
1986,54,1156851.22,1068365.98,2225217.2
1986,55,1153424.42,1059625.38,2213049.8
1986,56,1168582.26,1071994.53,2240576.79
1986,57,1204064.97,1093526.79,2297591.76
1986,58,1153513.21,1032179.97,2185693.18
1986,59,1192220.03,1052595.24,2244815.27
1986,60,1197137.1,1036531.93,2233669.03
1986,61,1182016.31,1027001.6,2209017.91
1986,62,1145417.5,986234.18,2131651.68
1986,63,1145689.85,992210.78,2137900.63
1986,64,1170561.57,999784.92,2170346.49
1986,65,1116748.27,939966.97,2056715.24
1986,66,1057033.88,875701.09,1932734.97
1986,67,1048085.17,854422.38,1902507.55
1986,68,1001541.17,796620.58,1798161.75
1986,69,990626.92,763092.02,1753718.94
1986,70,938506.81,711556.26,1650063.07
1986,71,914337.25,677714.21,1592051.46
1986,72,870300.3,630363.05,1500663.35
1986,73,834672.63,593080.16,1427752.79
1986,74,819447.86,564524.15,1383972.01
1986,75,775040.37,522428.7,1297469.07
1986,76,724284.77,471431.35,1195716.12
1986,77,685984.48,428749.68,1114734.16
1986,78,637660.4,386152.56,1023812.96
1986,79,598264.89,348458.49,946723.38
1986,80,538990.87,300829.18,839820.05
1986,81,490016.05,263356.17,753372.22
1986,82,447554.62,230661.14,678215.76
1986,83,409914.55,201846.35,611760.9
1986,84,344438.6,162409.33,506847.93
1986,85,346074.25,153611.47,499685.72
1986,86,262813.63,114014.38,376828.01
1986,87,249174.31,101117.47,350291.78
1986,88,206050.66,81326.95,287377.61
1986,89,183990.12,69280.08,253270.2
1986,90,155131.31,56316.26,211447.57
1986,91,125582.4,43987.22,169569.62
1986,92,100522.43,33638.82,134161.25
1986,93,81372.35,26085.63,107457.98
1986,94,59534.53,18238.26,77772.79
1986,95,45750.25,13496.79,59247.04
1986,96,33987.42,9748.53,43735.95
1986,97,24414.58,6686.89,31101.47
1986,98,15565.74,4233.32,19799.06
1986,99,10634.32,2712.14,13346.46
1986,100,7133.87,1779.68,8913.55
1986,101,4802.46,1181.77,5984.23
1986,102,2905.29,691.53,3596.82
1986,103,1787.86,414.1,2201.96
1986,104,1108.75,264.05,1372.8
1986,105,632.61,181.08,813.69
1986,106,325.69,104,429.69
1986,107,196.74,42.65,239.39
1986,108,116.7,33.76,150.46
1986,109,87.79,20.06,107.85
1986,110+,161.55,49.06,210.61
1987,0,1807388.95,1894031.16,3701420.11
1987,1,1758564.76,1842982.53,3601547.29
1987,2,1731248.41,1813617.96,3544866.37
1987,3,1730933.3,1812519.43,3543452.73
1987,4,1766208.13,1849981.25,3616189.38
1987,5,1753132.25,1836118.57,3589250.82
1987,6,1731148.24,1811856.71,3543004.95
1987,7,1704572.6,1783685.93,3488258.53
1987,8,1590528.58,1667939.41,3258467.99
1987,9,1650709.57,1735090.74,3385800.31
1987,10,1620401.41,1708620.51,3329021.92
1987,11,1576718.84,1656497.53,3233216.37
1987,12,1570210.71,1647760.06,3217970.77
1987,13,1586123.72,1659664.14,3245787.86
1987,14,1659669.01,1739740.68,3399409.69
1987,15,1794225.43,1883668.68,3677894.11
1987,16,1853362.62,1953633.36,3806995.98
1987,17,1837415.3,1941089.82,3778505.12
1987,18,1791670.56,1861640.02,3653310.58
1987,19,1895578.96,1942999.21,3838578.17
1987,20,1922125.89,1975462.92,3897588.81
1987,21,1964257.71,2021005.44,3985263.15
1987,22,2018661.3,2071850.89,4090512.19
1987,23,2068265.17,2108730.41,4176995.58
1987,24,2141113.51,2175573.4,4316686.91
1987,25,2175732.55,2201802.55,4377535.1
1987,26,2179904.74,2190824.63,4370729.37
1987,27,2185686.24,2195317.02,4381003.26
1987,28,2091041.73,2093292.23,4184333.96
1987,29,2275783.07,2285367.86,4561150.93
1987,30,2201524.77,2193168.94,4394693.71
1987,31,2101678.38,2083056.39,4184734.77
1987,32,2074938,2051156.76,4126094.76
1987,33,2020670.68,1979390.73,4000061.41
1987,34,2022995.77,2003470.29,4026466.06
1987,35,1959351.81,1924876.55,3884228.36
1987,36,1872007.91,1826600.71,3698608.62
1987,37,1854224.2,1803228.08,3657452.28
1987,38,1762501.78,1707915.25,3470417.03
1987,39,1974343.25,1929875.6,3904218.85
1987,40,1740911.76,1687417.63,3428329.39
1987,41,1444941.04,1396702.09,2841643.13
1987,42,1459569.05,1413497.25,2873066.3
1987,43,1501418.48,1443010.73,2944429.21
1987,44,1480546.62,1436429.92,2916976.54
1987,45,1327975.47,1279623.49,2607598.96
1987,46,1248628.1,1196699.88,2445327.98
1987,47,1233375.48,1177461.22,2410836.7
1987,48,1155605.52,1102613.7,2258219.22
1987,49,1206791.21,1157751.34,2364542.55
1987,50,1160083.76,1095993.56,2256077.32
1987,51,1114243.69,1052085.48,2166329.17
1987,52,1091275.31,1027230.28,2118505.59
1987,53,1082582.09,1014082.61,2096664.7
1987,54,1117893.53,1036006.35,2153899.88
1987,55,1126574.62,1030472.29,2157046.91
1987,56,1156567.81,1059608.1,2216175.91
1987,57,1180063.71,1078888.03,2258951.74
1987,58,1135125.04,1024268.99,2159394.03
1987,59,1194584.94,1065200.77,2259785.71
1987,60,1179457.83,1022296.93,2201754.76
1987,61,1162679.33,1009545.18,2172224.51
1987,62,1158667.9,997668.22,2156336.12
1987,63,1143349.53,986963.65,2130313.18
1987,64,1168386.68,991586.8,2159973.48
1987,65,1148674.27,965276.47,2113950.74
1987,66,1089300.44,906651.14,1995951.58
1987,67,1056814.64,863890.96,1920705.6
1987,68,1006842.44,803632.73,1810475.17
1987,69,1013373.42,785364.5,1798737.92
1987,70,953097.58,725525.45,1678623.03
1987,71,918132.65,684043.62,1602176.27
1987,72,873534.08,633708.12,1507242.2
1987,73,844297.25,601324.93,1445622.18
1987,74,833328.68,575552.58,1408881.26
1987,75,791532.81,535853.59,1327386.4
1987,76,739270.79,484222.19,1223492.98
1987,77,701990.87,441153.8,1143144.67
1987,78,652047.01,396397.5,1048444.51
1987,79,614232.36,357362.91,971595.27
1987,80,546891.19,304728.95,851620.14
1987,81,508586.64,272672.16,781258.8
1987,82,459183.01,236577.71,695760.72
1987,83,416305.49,205410.14,621715.63
1987,84,379042.36,178374.17,557416.53
1987,85,314536.56,141417.18,455953.74
1987,86,313944.99,132853.22,446798.21
1987,87,234477.07,96682.56,331159.63
1987,88,221424.77,85144.76,306569.53
1987,89,180163.53,67134.72,247298.25
1987,90,158577.9,56445.03,215022.93
1987,91,131730.62,45102.64,176833.26
1987,92,104755.38,34607.76,139363.14
1987,93,82339.61,25850.58,108190.19
1987,94,65523.22,19693.84,85217.06
1987,95,46731.75,13511.01,60242.76
1987,96,35271.13,9828.54,45099.67
1987,97,25604.34,6955.87,32560.21
1987,98,17959.82,4634.23,22594.05
